,标识符,机型,始发地,出发,到达
2388,CSN8671,B738,Wuhan Tianhe (WUH / ZHHH),Sun 09:29AM CST,Sun 10:59AM CST
2389,CHH7837,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 08:49AM CST,Sun 10:59AM CST
2390,CHH7837,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 08:49AM CST,Sun 10:59AM CST
2391,CSN3820,A21N,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 09:04AM CST,Sun 10:57AM CST
2392,CDG4711,B738,Nanping Wuyishan (WUS / ZSWY),Sun 09:28AM CST,Sun 10:57AM CST
2393,CSN3596,B77W,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 08:55AM CST,Sun 10:55AM CST
2394,CXA8385,B738,Quanzhou Jinjiang (JJN / ZSQZ),Sun 09:45AM CST,Sun 10:52AM CST
2395,CSN3182,A321,Hohhot Baita Int'l (HET / ZBHH),Sun 08:01AM CST,Sun 10:51AM CST
2396,CHH7011,B738,Haikou Meilan Int'l (HAK / ZJHK),Sun 09:56AM CST,Sun 10:49AM CST
2397,HBH3203,B738,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Sun 08:11AM CST,Sun 10:48AM CST
2398,CSN3664,A21N,Jinan Yaoqiang (TNA / ZSJN),Sun 08:13AM CST,Sun 10:45AM CST
2399,CXA8187,B788,Beijing Daxing International Airport (PKX / ZBAD),Sun 07:59AM CST,Sun 10:44AM CST
2400,CSH9303,B789,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 08:41AM CST,Sun 10:41AM CST
2401,CDG1169,B738,Jinan Yaoqiang (TNA / ZSJN),Sun 07:55AM CST,Sun 10:40AM CST
2402,CSN3252,B738,Lanzhou Zhongchuan International (LHW / ZLLL),Sun 08:08AM CST,Sun 10:39AM CST
2403,CSN3391,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sun 08:41AM CST,Sun 10:37AM CST
2404,CDG4897,B738,Penglai International (YNT / ZSYT),Sun 07:09AM CST,Sun 10:36AM CST
2405,CSZ9954,A320,Nantong (NTG / ZSNT),Sun 08:10AM CST,Sun 10:34AM CST
2406,CSN3116,A320,Beijing Daxing International Airport (PKX / ZBAD),Sun 07:48AM CST,Sun 10:32AM CST
2407,CCA1317,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Sun 07:36AM CST,Sun 10:31AM CST
2408,CSN3872,A321,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 08:31AM CST,Sun 10:29AM CST
2409,CES6945,A320,Lanzhou Zhongchuan International (LHW / ZLLL),Sun 07:45AM CST,Sun 10:28AM CST
2410,CSN3146,B738,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Sun 07:54AM CST,Sun 10:26AM CST
2411,CES5287,A320,Hefei Xinqiao Airport (HFE / ZSOF),Sun 08:33AM CST,Sun 10:24AM CST
2412,CSN6794,B737,Yichang (YIH / ZHYC),Sun 09:00AM CST,Sun 10:20AM CST
2413,CQH6525,A320,Shanghai Pudong Int'l (PVG / ZSPD),Sun 08:08AM CST,Sun 10:19AM CST
2414,CSN5394,A320,Ningbo Lishe Int'l (NGB / ZSNB),Sun 08:19AM CST,Sun 10:18AM CST
2415,DKH1077,B789,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 08:05AM CST,Sun 10:14AM CST
2416,CSN8218,A320,Beihai (BHY / ZGBH),Sun 09:22AM CST,Sun 10:12AM CST
2417,CSN3387,A320,Changsha Huanghua Int'l (CSX / ZGHA),Sun 09:05AM CST,Sun 10:08AM CST
2418,CSZ9222,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 07:54AM CST,Sun 10:06AM CST
2419,CES5181,A333,Beijing Capital Int'l (PEK / ZBAA),Sun 07:10AM CST,Sun 10:04AM CST
2420,KNA8279,B737,Kunming Changshui Int'l (KMG / ZPPP),Sun 08:39AM CST,Sun 10:02AM CST
2421,CES2947,A320,Changzhou Benniu (CZX / ZSCG),Sun 07:52AM CST,Sun 10:02AM CST
2422,CES5301,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 07:57AM CST,Sun 09:58AM CST
2423,CES5211,A332,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 08:05AM CST,Sun 09:55AM CST
2424,CSN3368,B738,Wuhan Tianhe (WUH / ZHHH),Sun 08:31AM CST,Sun 09:53AM CST
2425,CSC8421,A320,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 08:02AM CST,Sun 09:51AM CST
2426,CSN6462,B738,Shubuling (LYI / ZSLY),Sun 07:26AM CST,Sun 09:49AM CST
2427,CSN6777,A321,Haikou Meilan Int'l (HAK / ZJHK),Sun 08:56AM CST,Sun 09:48AM CST
2428,CXA8323,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Sun 08:21AM CST,Sun 09:47AM CST
2429,CHH7310,B738,Taiyuan Wusu (TYN / ZBYN),Sun 07:20AM CST,Sun 09:45AM CST
2430,CSN3234,A320,Lianyungang (LYG / ZSLG),Sun 07:25AM CST,Sun 09:44AM CST
2431,CSH9301,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 07:36AM CST,Sun 09:41AM CST
2432,CES5731,737,Kunming Changshui Int'l (KMG / ZPPP),Sun 08:08AM CST,Sun 09:39AM CST
2433,CQH8835,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 07:32AM CST,Sun 09:39AM CST
2434,CSZ9872,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 07:36AM CST,Sun 09:34AM CST
2435,CSN3770,A21N,Wenzhou Int'l (WNZ / ZSWZ),Sun 07:44AM CST,Sun 09:31AM CST
2436,CSN6470,A320,Changzhou Benniu (CZX / ZSCG),Sun 07:25AM CST,Sun 09:29AM CST
2437,CSZ9832,B738,Wuxi (WUX / ZSWX),Sun 07:13AM CST,Sun 09:28AM CST
2438,CSN3230,A320,Changde Taohuayuan (CGD / ZGCD),Sun 08:11AM CST,Sun 09:27AM CST
2439,CSN3796,B738,Yiwu (YIW / ZSYW),Sun 07:38AM CST,Sun 09:26AM CST
2440,CSN3505,A321,Shanghai Pudong Int'l (PVG / ZSPD),Sun 07:10AM CST,Sun 09:23AM CST
2441,CCA1719,A333,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 07:25AM CST,Sun 09:22AM CST
2442,CSN3332,RJ85,Zhanjiang (ZHA / ZGZJ),Sun 08:36AM CST,Sun 09:22AM CST
2443,CSN6743,A321,Sanya Phoenix Int'l (SYX / ZJSY),Sun 08:13AM CST,Sun 09:19AM CST
2444,CES2303,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 07:07AM CST,Sun 09:15AM CST
2445,CSN6607,B738,Wuhan Tianhe (WUH / ZHHH),Sun 07:48AM CST,Sun 09:12AM CST
2446,CSN6607,B738,Wuhan Tianhe (WUH / ZHHH),Sun 07:48AM CST,Sun 09:12AM CST
2447,TGW100,B789,Singapore Changi (SIN / WSSS),Sun 05:30AM +08,Sun 09:10AM CST
2448,CSN8214,A320,Yangzhou Taizhou (YTY / ZSYA),Sun 07:05AM CST,Sun 09:08AM CST
2449,CSN3661,B738,Guiyang Longdongbao (KWE / ZUGY),Sun 08:00AM CST,Sun 09:04AM CST
2450,CES2602,B738,Wuhan Tianhe (WUH / ZHHH),Sun 07:37AM CST,Sun 09:01AM CST
2451,CSN6787,A321,Haikou Meilan Int'l (HAK / ZJHK),Sun 07:57AM CST,Sun 08:48AM CST
2452,CSN3382,A320,Dayong (DYG / ZGDY),Sun 07:13AM CST,Sun 08:39AM CST
2453,CES6322,B738,Wuhan Tianhe (WUH / ZHHH),Sun 07:06AM CST,Sun 08:39AM CST
2454,CSZ9990,A320,Hefei Xinqiao Airport (HFE / ZSOF),Sun 06:37AM CST,Sun 08:36AM CST
2455,CSN3420,B738,Kunming Changshui Int'l (KMG / ZPPP),Sun 07:11AM CST,Sun 08:34AM CST
2456,THY6516,A332,Almaty (ALA / UAAA),Sun 06:33AM +06,01:18PM CST (?)
2457,CSZ9966,B738,Wenzhou Int'l (WNZ / ZSWZ),Sun 06:47AM CST,Sun 08:33AM CST
2458,CSN3891,B738,Jieyang Chaoshan International Airport (SWA / ZGOW),Sun 07:41AM CST,Sun 08:31AM CST
2459,CSN6282,B737,Xuzhou (XUZ / ZSXZ),Sun 06:22AM CST,Sun 08:28AM CST
2460,CHH7001,B738,Haikou Meilan Int'l (HAK / ZJHK),Sun 07:34AM CST,Sun 08:27AM CST
2461,CSN3384,A320,Nanyang (NNY / ZHNY),Sun 06:38AM CST,Sun 08:26AM CST
2462,JYH1054,B738,Nanchang Changbei Int'l (KHN / ZSCN),Sun 07:06AM CST,Sun 08:25AM CST
2463,CES6380,B738,Hefei Xinqiao Airport (HFE / ZSOF),Sun 06:33AM CST,Sun 08:24AM CST
2464,CHH7762,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 06:24AM CST,Sun 08:18AM CST
2465,CSN3924,A319,Xingyi Wanfenglin Airport (ACX / ZUYI),Sun 07:08AM CST,Sun 08:16AM CST
2466,CSN3354,A320,Beihai (BHY / ZGBH),Sun 07:29AM CST,Sun 08:14AM CST
2467,CSN3330,A319,Zhanjiang (ZHA / ZGZJ),Sun 07:22AM CST,Sun 08:04AM CST
2468,CXA8305,B737,Xiamen Gaoqi Int'l (XMN / ZSAM),Sun 06:56AM CST,Sun 08:02AM CST
2469,JYH1298,B738,Guiyang Longdongbao (KWE / ZUGY),Sun 06:50AM CST,Sun 07:56AM CST
2470,CSN6729,A321,Sanya Phoenix Int'l (SYX / ZJSY),Sun 06:49AM CST,Sun 07:50AM CST
2471,CSN6773,A330,Haikou Meilan Int'l (HAK / ZJHK),Sun 06:53AM CST,Sun 07:42AM CST
2472,CHH7355,B738,Sanya Phoenix Int'l (SYX / ZJSY),Sun 06:29AM CST,Sun 07:36AM CST
2473,CHH7005,B738,Haikou Meilan Int'l (HAK / ZJHK),Sun 06:37AM CST,Sun 07:25AM CST
2474,CSN328,A388,Los Angeles Intl (KLAX),Fri 10:16PM PST,Sun 05:24AM CST
2475,QTR8802,B772,Hamad Int'l (DOH / OTHH),Sat 05:27PM +03,Sun 04:47AM CST
2476,CAL5895,B744,Taiwan Taoyuan Int'l (TPE / RCTP),Sun 01:56AM CST,Sun 03:26AM CST
2477,UBG325,B738,Shahjalal International Airport (DAC / VGHS),Sat 10:10PM +06,Sun 03:01AM CST
2478,QTR8802,B772,Hamad Int'l (DOH / OTHH),Sat 05:27PM +03,Sun 04:47AM CST
2479,CAL5895,B744,Taiwan Taoyuan Int'l (TPE / RCTP),Sun 01:56AM CST,Sun 03:26AM CST
2480,UBG325,B738,Shahjalal International Airport (DAC / VGHS),Sat 10:10PM +06,Sun 03:01AM CST
2481,FDX159,MD11,Anchorage Intl (PANC),Fri 11:08PM AKST,Sun 02:31AM CST
2482,FDX77,B77L,Sydney (SYD / YSSY),Sat 08:19PM AEDT,Sun 02:18AM CST
2483,KAL319,B772,Incheon Int'l (ICN / RKSI),Sat 11:36PM KST,Sun 02:01AM CST
2484,CDC8060,A320,Xuzhou (XUZ / ZSXZ),Sat 11:22PM CST,Sun 01:39AM CST
2485,CBJ5856,A321,Qingdao Liuting Int'l (TAO / ZSQD),Sat 10:23PM CST,Sun 01:35AM CST
2486,CQH8680,A320,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Sat 10:48PM CST,Sun 01:33AM CST
2487,CQH8541,A320,Shanghai Pudong Int'l (PVG / ZSPD),Sat 11:12PM CST,Sun 01:31AM CST
2488,JYH1416,B738,Hefei Xinqiao Airport (HFE / ZSOF),Sat 11:26PM CST,Sun 01:28AM CST
2489,JYH1112,B738,Sanya Phoenix Int'l (SYX / ZJSY),Sat 09:40PM CST,Sun 01:26AM CST
2490,FDX5607,B763,Near Angeles City,Sun 01:24AM PST,result unknown (?)
2491,JYH1056,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Sat 10:30PM CST,Sun 01:23AM CST
2492,CQH8541,A320,Shanghai Pudong Int'l (PVG / ZSPD),Sat 11:12PM CST,Sun 01:31AM CST
2493,JYH1416,B738,Hefei Xinqiao Airport (HFE / ZSOF),Sat 11:26PM CST,Sun 01:28AM CST
2494,JYH1112,B738,Sanya Phoenix Int'l (SYX / ZJSY),Sat 09:40PM CST,Sun 01:26AM CST
2495,FDX5607,B763,Near Angeles City,Sun 01:24AM PST,result unknown (?)
2496,JYH1056,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Sat 10:30PM CST,Sun 01:23AM CST
2497,JYH1438,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sat 11:21PM CST,Sun 01:19AM CST
2498,JYH1258,B738,Wenzhou Int'l (WNZ / ZSWZ),Sat 11:44PM CST,Sun 01:16AM CST
2499,CES6956,B732,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 10:56PM CST,Sun 01:12AM CST
2500,CDC8989,A320,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 11:10PM CST,Sun 01:12AM CST
2501,CHH7514,B738,Tangshan Sannühe (TVS / ZBTS),Sat 09:49PM CST,Sun 01:06AM CST
2502,CCA1329,747,Beijing Capital Int'l (PEK / ZBAA),Sat 10:00PM CST,Sun 01:03AM CST
2503,ANA8489,B763,Narita Int'l (NRT / RJAA),Sat 08:50PM JST,Sun 01:01AM CST
2504,JYH1104,B738,Xishuangbanna Gasa (JHG / ZPJH),Sat 11:20PM CST,Sun 12:59AM CST
2505,CBJ5118,A321,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Sat 10:00PM CST,Sun 12:48AM CST
2506,DKH1900,A320,Lijiang (LJG / ZPLJ),Sat 10:49PM CST,Sun 12:46AM CST
2507,CSZ9870,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 10:43PM CST,Sun 12:44AM CST
2508,CES6629,B732,Beijing Daxing International Airport (PKX / ZBAD),Sat 09:46PM CST,Sun 12:42AM CST
2509,CSN6749,A330,Sanya Phoenix Int'l (SYX / ZJSY),Sat 11:33PM CST,Sun 12:40AM CST
2510,CSN6749,A330,Sanya Phoenix Int'l (SYX / ZJSY),Sat 11:33PM CST,Sun 12:40AM CST
2511,CSZ9686,A320,Nantong (NTG / ZSNT),Sat 10:21PM CST,Sun 12:38AM CST
2512,CHH7803,A333,Beijing Capital Int'l (PEK / ZBAA),Sat 09:34PM CST,Sun 12:35AM CST
2513,CDC8912,A320,Yichang (YIH / ZHYC),Sat 11:02PM CST,Sun 12:34AM CST
2514,CSZ9998,A320,Jingdezhen (JDZ / ZSJD),Sat 10:53PM CST,Sun 12:33AM CST
2515,CBJ5166,A321,Harbin Taiping Int'l (HRB / ZYHB),Sat 08:10PM CST,Sun 12:33AM CST
2516,CBJ5162,A330,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 10:44PM CST,Sun 12:33AM CST
2517,JYH1026,B738,Haikou Meilan Int'l (HAK / ZJHK),Sat 11:40PM CST,Sun 12:32AM CST
2518,CSN3440,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 11:03PM CST,Sun 12:30AM CST
2519,CES2817,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 10:29PM CST,Sun 12:29AM CST
2520,CDC8778,A320,Ningbo Lishe Int'l (NGB / ZSNB),Sat 10:19PM CST,Sun 12:27AM CST
2521,CQH8929,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 10:12PM CST,Sun 12:25AM CST
2522,CQH6232,A320,Lanzhou Zhongchuan International (LHW / ZLLL),Sat 09:50PM CST,Sun 12:23AM CST
2523,CES6824,B732,Kunming Changshui Int'l (KMG / ZPPP),Sat 10:53PM CST,Sun 12:19AM CST
2524,CHH7114,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 10:14PM CST,Sun 12:18AM CST
2525,CSN3849,B738,Wuhan Tianhe (WUH / ZHHH),Sat 10:46PM CST,Sun 12:17AM CST
2526,CES5319,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 10:02PM CST,Sun 12:16AM CST
2527,JYH1122,B738,Qionghai Bo'ao Airport (BAR / ZJQH),Sat 11:10PM CST,Sun 12:11AM CST
2528,JYH1122,B738,Qionghai Bo'ao Airport (BAR / ZJQH),Sat 11:10PM CST,Sun 12:11AM CST
2529,CSN3222,A320,Nanyang (NNY / ZHNY),Sat 10:26PM CST,Sun 12:09AM CST
2530,OKA2788,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Sat 09:09PM CST,Sun 12:06AM CST
2531,CSZ9986,A320,Hefei Xinqiao Airport (HFE / ZSOF),Sat 10:13PM CST,Sun 12:04AM CST
2532,CSN3648,A21N,Fuzhou Changle Int'l (FOC / ZSFZ),Sat 10:43PM CST,Sun 12:03AM CST
2533,CSN3114,B789,Beijing Daxing International Airport (PKX / ZBAD),Sat 09:10PM CST,Sun 12:01AM CST
2534,CSN3530,A330,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 09:53PM CST,Sun 12:00AM CST
2535,CSN5436,A320,Sanya Phoenix Int'l (SYX / ZJSY),Sat 10:56PM CST,Sat 11:59PM CST
2536,CDC8576,A320,Yinchuan Helanshan (INC / ZLIC),Sat 09:05PM CST,Sat 11:57PM CST
2537,CSN3490,A21N,Kunming Changshui Int'l (KMG / ZPPP),Sat 10:33PM CST,Sat 11:55PM CST
2538,CSN3698,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 09:51PM CST,Sat 11:54PM CST
2539,CHH7648,B738,Zhoushan (HSN / ZSZS),Sat 09:37PM CST,Sat 11:51PM CST
2540,JYH1264,B738,Haikou Meilan Int'l (HAK / ZJHK),Sat 10:55PM CST,Sat 11:49PM CST
2541,CSN3298,B738,Yulin (UYN / ZLYL),Sat 08:58PM CST,Sat 11:49PM CST
2542,CSZ9696,A320,Shubuling (LYI / ZSLY),Sat 09:21PM CST,Sat 11:47PM CST
2543,CSN3628,A320,Huangshan Tunxi Int'l (TXN / ZSTX),Sat 10:05PM CST,Sat 11:45PM CST
2544,CSZ9450,A319,Yibin (YBP / ZUYB),Sat 10:15PM CST,Sat 11:43PM CST
2545,CES2492,B732,Wenzhou Int'l (WNZ / ZSWZ),Sat 10:04PM CST,Sat 11:43PM CST
2546,CSN3624,A320,Harbin Taiping Int'l (HRB / ZYHB),Sat 07:33PM CST,Sat 11:41PM CST
2547,CSN3492,A320,Dali (DLU / ZPDL),Sat 09:58PM CST,Sat 11:41PM CST
2548,CSN3362,B738,Xiangfan (XFN / ZHXF),Sat 09:55PM CST,Sat 11:39PM CST
2549,CHH7003,B738,Haikou Meilan Int'l (HAK / ZJHK),Sat 10:47PM CST,Sat 11:39PM CST
2550,CSN5442,A321,Sanya Phoenix Int'l (SYX / ZJSY),Sat 10:31PM CST,Sat 11:38PM CST
2551,CSN6958,A319,Huai'an Lianshui (HIA / ZSSH),Sat 09:18PM CST,Sat 11:37PM CST
2552,CSN3806,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Sat 10:34PM CST,Sat 11:37PM CST
2553,CES5743,737,Kunming Changshui Int'l (KMG / ZPPP),Sat 10:03PM CST,Sat 11:36PM CST
2554,JYH1260,B738,Wuhan Tianhe (WUH / ZHHH),Sat 10:04PM CST,Sat 11:35PM CST
2555,JYH1106,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 09:14PM CST,Sat 11:35PM CST
2556,CSN5588,A21N,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 09:36PM CST,Sat 11:31PM CST
2557,CSN3136,A320,Tianjin Binhai Int'l (TSN / ZBTJ),Sat 08:38PM CST,Sat 11:29PM CST
2558,CHH7222,B738,Wenzhou Int'l (WNZ / ZSWZ),Sat 09:45PM CST,Sat 11:29PM CST
2559,CSN3704,A321,Taiyuan Wusu (TYN / ZBYN),Sat 08:48PM CST,Sat 11:27PM CST
2560,CSN8534,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sat 09:27PM CST,Sat 11:26PM CST
2561,CSN8210,A320,Bazhong Enyang Airport (BZX / ZUBZ),Sat 09:29PM CST,Sat 11:24PM CST
2562,CSZ9652,A320,Changzhou Benniu (CZX / ZSCG),Sat 09:20PM CST,Sat 11:24PM CST
2563,CSN6331,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Sat 07:32PM CST,Sat 11:22PM CST
2564,CSN3268,A320,Yancheng (YNZ / ZSYN),Sat 09:00PM CST,Sat 11:21PM CST
2565,CSN3268,A320,Yancheng (YNZ / ZSYN),Sat 09:00PM CST,Sat 11:21PM CST
2566,CSZ9982,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 09:25PM CST,Sat 11:20PM CST
2567,CBJ5132,A320,Lijiang (LJG / ZPLJ),Sat 09:37PM CST,Sat 11:19PM CST
2568,CES5773,737,Diqing Shangri-La (DIG / ZPDQ),Sat 09:41PM CST,Sat 11:18PM CST
2569,CSN5252,A320,Haikou Meilan Int'l (HAK / ZJHK),Sat 10:28PM CST,Sat 11:16PM CST
2570,CSN3336,B738,Shiyan Wudangshan (WDS / ZHSY),Sat 09:31PM CST,Sat 11:16PM CST
2571,CSN6705,A21N,Sanya Phoenix Int'l (SYX / ZJSY),Sat 10:07PM CST,Sat 11:14PM CST
2572,CSN3990,A320,Zhaotong (ZAT / ZPZT),Sat 09:36PM CST,Sat 11:14PM CST
2573,CSN3324,B738,Nanchang Changbei Int'l (KHN / ZSCN),Sat 09:53PM CST,Sat 11:12PM CST
2574,CSN6468,A320,Xining Caojiabu (XNN / ZLXN),Sat 08:21PM CST,Sat 11:10PM CST
2575,CSN5284,B738,Lanzhou Zhongchuan International (LHW / ZLLL),Sat 08:32PM CST,Sat 11:10PM CST
2576,CSN3338,E190,Meixian (MXZ / ZGMX),Sat 10:19PM CST,Sat 11:08PM CST
2577,CSN6486,A320,Dalian Zhoushuizi Int'l (DLC / ZYTL),Sat 07:35PM CST,Sat 11:07PM CST
2578,CSZ9836,A320,Quanzhou Jinjiang (JJN / ZSQZ),Sat 09:53PM CST,Sat 11:06PM CST
2579,CSN6377,A320,Changchun Longjia Int'l (CGQ / ZYCC),Sat 06:54PM CST,Sat 11:04PM CST
2580,CCA4024,B738,Ningbo Lishe Int'l (NGB / ZSNB),Sat 08:57PM CST,Sat 11:04PM CST
2581,CHH7776,B738,Sanming Shaxian (SQJ / ZSSM),Sat 09:42PM CST,Sat 11:01PM CST
2582,CSN6590,B738,Wuhan Tianhe (WUH / ZHHH),Sat 09:29PM CST,Sat 11:01PM CST
2583,QTR8058,B77W,Hamad Int'l (DOH / OTHH),Sat 11:33AM +03,Sat 10:58PM CST
2584,CSN3312,B738,Yichang (YIH / ZHYC),Sat 09:28PM CST,Sat 10:58PM CST
2585,CSN3918,A21N,Wuxi (WUX / ZSWX),Sat 08:49PM CST,Sat 10:56PM CST
2586,CHH7352,A333,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 09:03PM CST,Sat 10:56PM CST
2587,CHH7740,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sat 08:53PM CST,Sat 10:55PM CST
2588,CHH7206,B738,Qinhuangdao Beidaihe (BPE / ZBDH),Sat 07:37PM CST,Sat 10:51PM CST
2589,CHH7811,A333,Beijing Capital Int'l (PEK / ZBAA),Sat 07:48PM CST,Sat 10:50PM CST
2590,CSZ9868,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 08:45PM CST,Sat 10:50PM CST
2591,CHH7314,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 08:39PM CST,Sat 10:47PM CST
2592,CSN3264,A319,Dachuan (DAX / ZUDX),Sat 09:05PM CST,Sat 10:45PM CST
2593,CSN3178,A359,Beijing Daxing International Airport (PKX / ZBAD),Sat 08:03PM CST,Sat 10:43PM CST
2594,CSZ9532,A320,Shanghai Pudong Int'l (PVG / ZSPD),Sat 08:30PM CST,Sat 10:41PM CST
2595,CSZ8998,A320,Yangzhou Taizhou (YTY / ZSYA),Sat 08:28PM CST,Sat 10:39PM CST
2596,CES5317,A332,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 08:31PM CST,Sat 10:36PM CST
2597,CSN6497,B738,Guiyang Longdongbao (KWE / ZUGY),Sat 09:22PM CST,Sat 10:33PM CST
2598,CSN3914,A320,Yuncheng (YCU / ZBYC),Sat 08:17PM CST,Sat 10:30PM CST
2599,CSN3110,A359,Beijing Daxing International Airport (PKX / ZBAD),Sat 07:40PM CST,Sat 10:29PM CST
2600,CSN3504,B789,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 08:23PM CST,Sat 10:27PM CST
2601,FDX6091,B763,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Sat 09:26PM +07,12:39AM CST (+1) (?)
2602,CCA4458,B738,Beijing Daxing International Airport (PKX / ZBAD),Sat 07:32PM CST,Sat 10:26PM CST
2603,CCA4353,B737,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 09:00PM CST,Sat 10:25PM CST
2604,CSN3508,A330,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 08:18PM CST,Sat 10:20PM CST
2605,CSN3258,B738,Xuzhou (XUZ / ZSXZ),Sat 08:03PM CST,Sat 10:18PM CST
2606,CSN3218,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 08:12PM CST,Sat 10:18PM CST
2607,CSN300,B789,John F Kennedy Intl (KJFK),Fri 06:06PM EST,Sat 10:16PM CST
2608,CCA8181,B738,Beijing Daxing International Airport (PKX / ZBAD),Sat 07:16PM CST,Sat 10:14PM CST
2609,CDC8101,A320,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 08:20PM CST,Sat 10:14PM CST
2610,CSN3176,A321,Hohhot Baita Int'l (HET / ZBHH),Sat 07:15PM CST,Sat 10:12PM CST
2611,CHH7038,A330,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 08:41PM CST,Sat 10:11PM CST
2612,CCA1830,B738,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 08:00PM CST,Sat 10:10PM CST
2613,CSZ9976,A320,Jinan Yaoqiang (TNA / ZSJN),Sat 07:32PM CST,Sat 10:09PM CST
2614,CCA1379,B773,Beijing Capital Int'l (PEK / ZBAA),Sat 07:04PM CST,Sat 10:07PM CST
2615,CSN6779,A321,Haikou Meilan Int'l (HAK / ZJHK),Sat 09:17PM CST,Sat 10:07PM CST
2616,CHB6382,A320,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sat 07:51PM CST,Sat 10:03PM CST
2617,CSN8284,A319,Dali (DLU / ZPDL),Sat 08:19PM CST,Sat 10:00PM CST
2618,CSN3810,B738,Wenzhou Int'l (WNZ / ZSWZ),Sat 08:15PM CST,Sat 09:59PM CST
2619,CHB6205,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 08:30PM CST,Sat 09:57PM CST
2620,CHB6205,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 08:30PM CST,Sat 09:57PM CST
2621,CQH6661,A320,Ningbo Lishe Int'l (NGB / ZSNB),Sat 07:48PM CST,Sat 09:52PM CST
2622,CSZ9968,B738,Huangyan Luqiao (HYN / ZSLQ),Sat 07:51PM CST,Sat 09:47PM CST
2623,CES5231,A320,Nanchang Changbei Int'l (KHN / ZSCN),Sat 08:24PM CST,Sat 09:46PM CST
2624,CSN6329,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Sat 05:49PM CST,Sat 09:43PM CST
2625,CSN3520,A21N,Qingdao Liuting Int'l (TAO / ZSQD),Sat 06:39PM CST,Sat 09:43PM CST
2626,CSN3322,RJ85,Zhanjiang (ZHA / ZGZJ),Sat 09:01PM CST,Sat 09:43PM CST
